states,year,week,label,m1,m1flag,m2,m2flag,m3,m3flag,m4,m4flag,location1,location2,sortorder,geocode
CALIFORNIA,2023,22,Cholera,,-,0.0,-,,-,1.0,-,CALIFORNIA,,20232201459,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Coccidioidomycosis, Confirmed",59.0,-,195.0,-,2474.0,-,3309.0,-,CALIFORNIA,,20232201529,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Coccidioidomycosis, Probable",,-,,NC,,-,,NN,CALIFORNIA,,20232201599,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Coccidioidomycosis, total",59.0,-,195.0,-,2474.0,-,3309.0,-,CALIFORNIA,,20232201669,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Cryptosporidiosis,11.0,-,32.0,-,370.0,-,342.0,-,CALIFORNIA,,20232201739,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Cyclosporiasis,1.0,-,14.0,-,9.0,-,31.0,-,CALIFORNIA,,20232201809,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Dengue virus infections, Dengue",,-,10.0,-,7.0,-,30.0,-,CALIFORNIA,,20232201879,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Dengue virus infections, Dengue-like illness",,-,0.0,-,,-,,-,CALIFORNIA,,20232201949,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Dengue virus infections, Severe dengue",,-,0.0,-,,-,,-,CALIFORNIA,,20232202019,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection",,-,3.0,-,1.0,-,6.0,-,CALIFORNIA,,20232202089,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection",,-,0.0,-,,-,,-,CALIFORNIA,,20232202159,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection",,-,0.0,-,,-,,-,CALIFORNIA,,20232202229,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Ehrlichiosis and Anaplasmosis, Undetermined ehrlichiosis/anaplasmosis",,-,1.0,-,,-,,-,CALIFORNIA,,20232202299,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Giardiasis,15.0,-,65.0,-,942.0,-,1011.0,-,CALIFORNIA,,20232202369,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Gonorrhea,350.0,-,,NC,24801.0,-,36112.0,-,CALIFORNIA,,20232202439,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype",,-,1.0,-,5.0,-,1.0,-,CALIFORNIA,,20232202509,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable",,-,2.0,-,11.0,-,3.0,-,CALIFORNIA,,20232202579,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b",,-,1.0,-,,-,,-,CALIFORNIA,,20232202649,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype",1.0,-,3.0,-,12.0,-,10.0,-,CALIFORNIA,,20232202719,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Haemophilus influenzae, invasive disease, All ages, all serotypes",1.0,-,6.0,-,44.0,-,28.0,-,CALIFORNIA,,20232202789,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Hansen's disease,,-,0.0,-,,-,4.0,-,CALIFORNIA,,20232202859,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Hantavirus infection, non-hantavirus pulmonary syndrome",,-,0.0,-,,-,,-,CALIFORNIA,,20232202929,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Hantavirus pulmonary syndrome,,-,0.0,-,,-,,-,CALIFORNIA,,20232202999,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Hemolytic uremic syndrome post-diarrheal,,-,4.0,-,17.0,-,25.0,-,CALIFORNIA,,20232203069,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Hepatitis B, perinatal infection",,-,1.0,-,1.0,-,2.0,-,CALIFORNIA,,20232203139,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Hepatitis C, acute, Confirmed",,-,8.0,-,53.0,-,73.0,-,CALIFORNIA,,20232203209,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Hepatitis C, acute, Probable",,-,3.0,-,13.0,-,15.0,-,CALIFORNIA,,20232203279,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Hepatitis C, perinatal infection",,-,2.0,-,5.0,-,10.0,-,CALIFORNIA,,20232203349,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Hepatitis, A, acute",,-,9.0,-,107.0,-,84.0,-,CALIFORNIA,,20232203419,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Hepatitis, B, acute",1.0,-,5.0,-,36.0,-,36.0,-,CALIFORNIA,,20232203489,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Influenza-associated pediatric mortality,,-,2.0,-,5.0,-,,-,CALIFORNIA,,20232203559,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Invasive pneumococcal disease, age <5 years, Confirmed",,N,,NC,,N,,N,CALIFORNIA,,20232203629,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Invasive pneumococcal disease, age <5 years, Probable",,N,,NC,,N,,N,CALIFORNIA,,20232203699,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Invasive pneumococcal disease, all ages, Confirmed",,N,,NC,,N,,N,CALIFORNIA,,20232203769,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Invasive pneumococcal disease, all ages, Probable",,N,,NC,,N,,N,CALIFORNIA,,20232203839,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Legionellosis,1.0,-,22.0,-,140.0,-,208.0,-,CALIFORNIA,,20232203909,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Leptospirosis,,-,2.0,-,3.0,-,1.0,-,CALIFORNIA,,20232203979,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Listeriosis, Confirmed",,-,7.0,-,28.0,-,29.0,-,CALIFORNIA,,20232204049,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Listeriosis, Probable",,-,0.0,-,,-,,-,CALIFORNIA,,20232204119,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Malaria,,-,7.0,-,23.0,-,45.0,-,CALIFORNIA,,20232204189,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Measles, Imported",,-,0.0,-,,-,,-,CALIFORNIA,,20232204259,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Measles, Indigenous",,-,1.0,-,1.0,-,,-,CALIFORNIA,,20232204329,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Melioidosis,,-,,NC,,-,,NN,CALIFORNIA,,20232204399,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Meningococcal disease, All serogroups",3.0,-,3.0,-,17.0,-,4.0,-,CALIFORNIA,,20232204469,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Meningococcal disease, Other serogroups",1.0,-,1.0,-,3.0,-,,-,CALIFORNIA,,20232204539,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Meningococcal disease, Serogroup B",,-,2.0,-,3.0,-,2.0,-,CALIFORNIA,,20232204609,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Meningococcal disease, Serogroups ACWY",,-,2.0,-,9.0,-,1.0,-,CALIFORNIA,,20232204679,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Meningococcal disease, Unknown serogroup",2.0,-,1.0,-,2.0,-,1.0,-,CALIFORNIA,,20232204749,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Mumps,,-,4.0,-,19.0,-,18.0,-,CALIFORNIA,,20232204819,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Novel Influenza A virus infections,,-,0.0,-,,-,,-,CALIFORNIA,,20232204889,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Pertussis,,-,10.0,-,42.0,-,34.0,-,CALIFORNIA,,20232204959,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Plague,,-,0.0,-,,-,,-,CALIFORNIA,,20232205029,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Poliomyelitis, paralytic",,-,0.0,-,,-,,-,CALIFORNIA,,20232205099,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Poliovirus infection, nonparalytic",,-,0.0,-,,-,,-,CALIFORNIA,,20232205169,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Psittacosis,,-,0.0,-,,-,2.0,-,CALIFORNIA,,20232205239,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Q fever, Acute",,-,4.0,-,27.0,-,43.0,-,CALIFORNIA,,20232205309,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Q fever, Chronic",,-,0.0,-,,-,,-,CALIFORNIA,,20232205379,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Q fever, Total",,-,4.0,-,27.0,-,43.0,-,CALIFORNIA,,20232205449,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Rabies, Human",,-,0.0,-,,-,,-,CALIFORNIA,,20232205519,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Rubella,,-,3.0,-,3.0,-,,-,CALIFORNIA,,20232205589,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Rubella, congenital syndrome",,-,0.0,-,,-,,-,CALIFORNIA,,20232205659,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Salmonella Paratyphi infection,,-,3.0,-,12.0,-,15.0,-,CALIFORNIA,,20232205729,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Salmonella Typhi infection,,-,5.0,-,23.0,-,40.0,-,CALIFORNIA,,20232205799,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection),38.0,-,140.0,-,1150.0,-,1143.0,-,CALIFORNIA,,20232205869,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Severe acute respiratory syndrome-associated coronavirus disease,,-,0.0,-,,-,,-,CALIFORNIA,,20232205939,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Shiga toxin-producing Escherichia coli (STEC),7.0,-,84.0,-,573.0,-,767.0,-,CALIFORNIA,,20232206009,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Shigellosis,26.0,-,127.0,-,1322.0,-,1396.0,-,CALIFORNIA,,20232206079,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Smallpox,,-,0.0,-,,-,,-,CALIFORNIA,,20232206149,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Streptococcal toxic shock syndrome,,N,,NC,,N,,N,CALIFORNIA,,20232206219,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Syphilis, Congenital",,-,19.0,-,160.0,-,265.0,-,CALIFORNIA,,20232206289,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Syphilis, Primary and secondary",21.0,-,191.0,-,2373.0,-,3497.0,-,CALIFORNIA,,20232206359,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Tetanus,,-,1.0,-,1.0,-,,-,CALIFORNIA,,20232206429,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Toxic shock syndrome (other than Streptococcal),,-,0.0,-,,-,,-,CALIFORNIA,,20232206499,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Trichinellosis,,-,1.0,-,1.0,-,,-,CALIFORNIA,,20232206569,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Tuberculosis,1.0,-,1.0,-,4.0,-,,-,CALIFORNIA,,20232206639,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Tularemia,,-,1.0,-,1.0,-,1.0,-,CALIFORNIA,,20232206709,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Vancomycin-intermediate Staphylococcus aureus,,N,,NC,,N,,N,CALIFORNIA,,20232206779,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Vancomycin-resistant Staphylococcus aureus,,N,,NC,,N,,N,CALIFORNIA,,20232206849,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Varicella morbidity,,-,3.0,-,11.0,-,7.0,-,CALIFORNIA,,20232206919,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Confirmed",,-,14.0,-,14.0,-,25.0,-,CALIFORNIA,,20232206989,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Vibriosis (any species of the family Vibrionaceae, other than toxigenic Vibrio cholerae O1 or O139), Probable",,-,13.0,-,19.0,-,44.0,-,CALIFORNIA,,20232207059,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Chapare virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207129,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Crimean-Congo hemorrhagic fever virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207199,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Ebola virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207269,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Guanarito virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207339,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Junin virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207409,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Lassa virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207479,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Lujo virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207549,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Machupo virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207619,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Marburg virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207689,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Viral hemorrhagic fevers, Sabia virus",,-,0.0,-,,-,,-,CALIFORNIA,,20232207759,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,Yellow fever,,-,0.0,-,,-,,-,CALIFORNIA,,20232207829,POINT (-121.49086 38.57944)
CALIFORNIA,2023,22,"Zika virus disease, non-congenital",,-,0.0,-,,-,,-,CALIFORNIA,,20232207899,POINT (-121.49086 38.57944)
CALIFORNIA,2023,23,Anthrax,,-,0.0,-,,-,,-,CALIFORNIA,,20232300059,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Arboviral diseases, Chikungunya virus disease",,-,3.0,-,3.0,-,2.0,-,CALIFORNIA,,20232300129,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Arboviral diseases, Eastern equine encephalitis virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20232300199,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Arboviral diseases, Jamestown Canyon  virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20232300269,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Arboviral diseases, La Crosse  virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20232300339,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Arboviral diseases, Powassan virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20232300409,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Arboviral diseases, St. Louis encephalitis virus disease",,-,2.0,-,,-,1.0,-,CALIFORNIA,,20232300479,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Arboviral diseases, West Nile virus disease",,-,22.0,-,,-,6.0,-,CALIFORNIA,,20232300549,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Arboviral diseases, Western equine encephalitis virus disease",,-,0.0,-,,-,,-,CALIFORNIA,,20232300619,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Babesiosis,,-,2.0,-,1.0,-,,-,CALIFORNIA,,20232300689,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Botulism, Foodborne",,-,1.0,-,,-,,-,CALIFORNIA,,20232300759,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Botulism, Infant",,-,6.0,-,17.0,-,24.0,-,CALIFORNIA,,20232300829,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Botulism, Other (wound & unspecified)",,-,2.0,-,3.0,-,3.0,-,CALIFORNIA,,20232300899,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Brucellosis,,-,2.0,-,11.0,-,20.0,-,CALIFORNIA,,20232300969,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Campylobacteriosis,187.0,-,254.0,-,4567.0,-,3538.0,-,CALIFORNIA,,20232301039,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Candida auris, clinical",5.0,-,,NC,333.0,-,,N,CALIFORNIA,,20232301109,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Candida auris, screening",,-,,NC,,-,,NN,CALIFORNIA,,20232301179,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Carbapenemase-Producing Organisms (CPO), Total",6.0,-,,NC,445.0,-,,NN,CALIFORNIA,,20232301249,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Chancroid,,-,1.0,-,1.0,-,,-,CALIFORNIA,,20232301319,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Chlamydia trachomatis infection,2367.0,-,4111.0,-,83836.0,-,84889.0,-,CALIFORNIA,,20232301389,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Cholera,,-,0.0,-,,-,1.0,-,CALIFORNIA,,20232301459,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Coccidioidomycosis, Confirmed",46.0,-,195.0,-,2578.0,-,3482.0,-,CALIFORNIA,,20232301529,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Coccidioidomycosis, Probable",,-,,NC,,-,,NN,CALIFORNIA,,20232301599,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Coccidioidomycosis, total",46.0,-,195.0,-,2578.0,-,3482.0,-,CALIFORNIA,,20232301669,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Cryptosporidiosis,6.0,-,33.0,-,385.0,-,359.0,-,CALIFORNIA,,20232301739,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Cyclosporiasis,2.0,-,14.0,-,15.0,-,40.0,-,CALIFORNIA,,20232301809,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Dengue virus infections, Dengue",,-,10.0,-,10.0,-,31.0,-,CALIFORNIA,,20232301879,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Dengue virus infections, Dengue-like illness",,-,0.0,-,,-,,-,CALIFORNIA,,20232301949,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Dengue virus infections, Severe dengue",,-,0.0,-,,-,,-,CALIFORNIA,,20232302019,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection",1.0,-,3.0,-,2.0,-,7.0,-,CALIFORNIA,,20232302089,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection",,-,0.0,-,,-,,-,CALIFORNIA,,20232302159,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection",,-,0.0,-,,-,,-,CALIFORNIA,,20232302229,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Ehrlichiosis and Anaplasmosis, Undetermined ehrlichiosis/anaplasmosis",,-,1.0,-,,-,,-,CALIFORNIA,,20232302299,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Giardiasis,22.0,-,65.0,-,1003.0,-,1066.0,-,CALIFORNIA,,20232302369,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Gonorrhea,511.0,-,,NC,26313.0,-,37694.0,-,CALIFORNIA,,20232302439,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype",,-,2.0,-,7.0,-,1.0,-,CALIFORNIA,,20232302509,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable",,-,2.0,-,13.0,-,4.0,-,CALIFORNIA,,20232302579,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b",,-,1.0,-,,-,,-,CALIFORNIA,,20232302649,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype",1.0,-,3.0,-,12.0,-,13.0,-,CALIFORNIA,,20232302719,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Haemophilus influenzae, invasive disease, All ages, all serotypes",1.0,-,6.0,-,48.0,-,33.0,-,CALIFORNIA,,20232302789,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Hansen's disease,,-,1.0,-,,-,4.0,-,CALIFORNIA,,20232302859,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Hantavirus infection, non-hantavirus pulmonary syndrome",,-,0.0,-,,-,,-,CALIFORNIA,,20232302929,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Hantavirus pulmonary syndrome,,-,0.0,-,,-,,-,CALIFORNIA,,20232302999,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Hemolytic uremic syndrome post-diarrheal,,-,4.0,-,18.0,-,26.0,-,CALIFORNIA,,20232303069,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Hepatitis B, perinatal infection",,-,1.0,-,1.0,-,2.0,-,CALIFORNIA,,20232303139,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Hepatitis C, acute, Confirmed",,-,8.0,-,58.0,-,78.0,-,CALIFORNIA,,20232303209,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Hepatitis C, acute, Probable",,-,3.0,-,15.0,-,15.0,-,CALIFORNIA,,20232303279,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Hepatitis C, perinatal infection",,-,2.0,-,5.0,-,10.0,-,CALIFORNIA,,20232303349,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Hepatitis, A, acute",,-,9.0,-,109.0,-,86.0,-,CALIFORNIA,,20232303419,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Hepatitis, B, acute",,-,5.0,-,37.0,-,36.0,-,CALIFORNIA,,20232303489,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Influenza-associated pediatric mortality,,-,2.0,-,5.0,-,,-,CALIFORNIA,,20232303559,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Invasive pneumococcal disease, age <5 years, Confirmed",,N,,NC,,N,,N,CALIFORNIA,,20232303629,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Invasive pneumococcal disease, age <5 years, Probable",,N,,NC,,N,,N,CALIFORNIA,,20232303699,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Invasive pneumococcal disease, all ages, Confirmed",,N,,NC,,N,,N,CALIFORNIA,,20232303769,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Invasive pneumococcal disease, all ages, Probable",,N,,NC,,N,,N,CALIFORNIA,,20232303839,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Legionellosis,2.0,-,22.0,-,148.0,-,231.0,-,CALIFORNIA,,20232303909,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Leptospirosis,,-,2.0,-,3.0,-,1.0,-,CALIFORNIA,,20232303979,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Listeriosis, Confirmed",,-,7.0,-,28.0,-,30.0,-,CALIFORNIA,,20232304049,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Listeriosis, Probable",,-,0.0,-,,-,,-,CALIFORNIA,,20232304119,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Malaria,1.0,-,7.0,-,25.0,-,48.0,-,CALIFORNIA,,20232304189,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Measles, Imported",,-,1.0,-,1.0,-,,-,CALIFORNIA,,20232304259,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Measles, Indigenous",,-,1.0,-,1.0,-,,-,CALIFORNIA,,20232304329,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Melioidosis,,-,,NC,,-,,NN,CALIFORNIA,,20232304399,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Meningococcal disease, All serogroups",1.0,-,3.0,-,17.0,-,4.0,-,CALIFORNIA,,20232304469,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Meningococcal disease, Other serogroups",,-,1.0,-,2.0,-,,-,CALIFORNIA,,20232304539,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Meningococcal disease, Serogroup B",,-,2.0,-,4.0,-,2.0,-,CALIFORNIA,,20232304609,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Meningococcal disease, Serogroups ACWY",,-,2.0,-,9.0,-,1.0,-,CALIFORNIA,,20232304679,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Meningococcal disease, Unknown serogroup",1.0,-,1.0,-,2.0,-,1.0,-,CALIFORNIA,,20232304749,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Mumps,,-,4.0,-,20.0,-,18.0,-,CALIFORNIA,,20232304819,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Novel Influenza A virus infections,,-,0.0,-,,-,,-,CALIFORNIA,,20232304889,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Pertussis,,-,10.0,-,44.0,-,37.0,-,CALIFORNIA,,20232304959,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,Plague,,-,0.0,-,,-,,-,CALIFORNIA,,20232305029,POINT (-119.27022999999997 36.37410569300005)
CALIFORNIA,2023,23,"Poliomyelitis, paralytic",,-,0.0,-,,-,,-,CALIFORNIA,,20232305099,POINT (-119.27022999999997 36.37410569300005)
